DC,Washington,American Bazaar,http://www.americanbazaaronline.com/
DC,Washington,DC Spotlight,http://www.dcspotlight.com/
DC,Washington,Politico,http://www.politico.com/
DC,Washington,Roll Call,http://www.rollcall.com/
DC,Washington,The Hill,http://thehill.com/
DC,Washington,Town Hall,http://townhall.com/
DC,Washington,Washington Business Jrnl,http://www.bizjournals.com/washington/
DC,Washington,Washington City Paper,http://www.washingtoncitypaper.com/
DC,Washington,Washington Examiner,http://washingtonexaminer.com/
DC,Washington,Washington Post,http://www.washingtonpost.com/
DC,Washington,Washington Times,http://www.washingtontimes.com/
